Cow_id, Pixel_id, times of visiting back to pixel, Interval days,Vegetation class,Northing,Easting
14492,955,1,0,2,,5132779.3,434813.6
14492,1979,1,0,1,,5133169.3,434543.6
14492,956,1,0,4,,5132779.3,434828.6
14492,967,1,0,2,,5132779.3,434993.6
14492,969,1,0,2,,5132794.3,434468.6
14492,977,1,0,3,,5132794.3,434588.6
14492,3025,1,0,3,,5133499.3,434813.6
14492,3026,1,0,3,,5133499.3,434828.6
14492,981,1,0,2,,5132794.3,434648.6
14492,3030,2,1,3,,5133499.3,434888.6
14492,2008,1,0,1,,5133169.3,434978.6
14492,986,1,0,2,,5132794.3,434723.6
14492,2014,1,0,3,,5133169.3,435068.6
14492,2015,1,0,3,,5133169.3,435083.6
14492,3040,1,0,1,,5133499.3,435038.6
14492,996,1,0,4,,5132794.3,434873.6
14492,997,1,0,4,,5132794.3,434888.6
14492,3047,1,0,4,,5133499.3,435143.6
14492,3048,1,0,4,,5133499.3,435158.6
14492,2025,1,0,1,,5133184.3,434588.6
14492,3050,3,11,2,,5133514.3,434378.6
14492,2026,1,0,1,,5133184.3,434603.6
14492,1011,1,0,3,,5132809.3,434528.6
14492,3062,1,0,3,,5133514.3,434558.6
14492,1016,1,0,2,,5132809.3,434603.6
14492,2043,1,0,3,,5133184.3,434858.6
14492,3068,1,0,2,,5133514.3,434648.6
14492,2046,1,0,4,,5133184.3,434903.6
14492,2047,1,0,4,,5133184.3,434918.6
14492,3071,1,0,3,,5133514.3,434693.6
14493,3072,1,0,3,,5133514.3,434708.6
14493,2048,1,0,4,,5133184.3,434933.6
14493,1,11,16,4,,5132194.3,434273.6
14493,2,7,13,4,,5132209.3,434273.6
14493,3074,1,0,3,,5133514.3,434738.6
14493,3,2,1,4,,5132209.3,434288.6
14493,4,5,16,4,,5132224.3,434273.6
14493,1031,2,4,4,,5132809.3,434828.6
14493,8,4,11,4,,5132239.3,434288.6
14493,9,1,0,4,,5132239.3,434303.6
14493,3082,1,0,3,,5133514.3,434858.6
14493,13,2,5,4,,5132254.3,434303.6
14493,3086,1,0,3,,5133514.3,434918.6
14493,14,2,3,4,,5132254.3,434318.6
14493,1039,1,0,2,,5132809.3,434948.6
14493,15,2,2,4,,5132254.3,434333.6
14493,2065,1,0,1,,5133199.3,434543.6
14493,3089,1,0,1,,5133514.3,434963.6
14493,19,3,8,4,,5132269.3,434303.6
14493,1043,1,0,2,,5132809.3,435008.6
14493,2067,1,0,1,,5133199.3,434573.6
14493,20,1,0,4,,5132269.3,434318.6
14493,21,2,3,4,,5132269.3,434333.6
14493,3093,1,0,1,,5133514.3,435023.6
14493,1046,2,1,3,,5132824.3,434483.6
14493,22,1,0,4,,5132269.3,434348.6
14493,1048,1,0,3,,5132824.3,434513.6
14493,3098,1,0,2,,5133514.3,435098.6
14493,2074,1,0,2,,5133199.3,434678.6
14493,27,1,0,4,,5132284.3,434318.6
14493,28,1,0,4,,5132284.3,434333.6
14493,29,3,9,4,,5132284.3,434348.6
14493,3101,1,0,4,,5133514.3,435143.6
14493,30,2,8,4,,5132284.3,434363.6
14493,3102,1,0,4,,5133514.3,435158.6
14493,31,1,0,4,,5132284.3,434378.6
14493,32,2,1,4,,5132284.3,434393.6
14493,2081,1,0,4,,5133199.3,434783.6
14493,2082,1,0,4,,5133199.3,434798.6
14493,34,1,0,4,,5132284.3,434423.6
14493,36,2,12,4,,5132299.3,434318.6
14493,2084,1,0,2,,5133199.3,434828.6
14493,2085,3,10,2,,5133199.3,434843.6
14493,3110,1,0,4,,5133529.3,434468.6
14493,38,1,0,4,,5132299.3,434348.6
14493,39,1,0,4,,5132299.3,434363.6
14493,3111,1,0,4,,5133529.3,434483.6
14493,40,1,0,4,,5132299.3,434378.6
14493,41,1,0,4,,5132299.3,434393.6
14493,1065,1,0,4,,5132824.3,434768.6
14493,44,1,0,4,,5132299.3,434438.6
14493,1068,1,0,4,,5132824.3,434813.6
14493,3117,1,0,1,,5133529.3,434573.6
14493,2093,1,0,1,,5133199.3,434963.6
14493,48,2,4,4,,5132314.3,434333.6
14493,1073,1,0,2,,5132824.3,434888.6
14493,51,1,0,4,,5132314.3,434378.6
14493,52,3,9,4,,5132314.3,434393.6
14493,3124,1,0,3,,5133529.3,434678.6
14493,53,4,10,4,,5132314.3,434408.6
14493,3125,1,0,3,,5133529.3,434693.6
14493,3126,1,0,3,,5133529.3,434708.6
14493,2109,1,0,1,,5133214.3,434558.6
14493,61,1,0,4,,5132329.3,434333.6
14493,62,1,0,4,,5132329.3,434348.6
14493,65,1,0,4,,5132329.3,434393.6
14493,66,1,0,4,,5132329.3,434408.6
14493,3139,1,0,3,,5133529.3,434903.6
14493,1091,1,0,2,,5132839.3,434588.6
14493,1092,1,0,2,,5132839.3,434603.6
14493,1093,1,0,4,,5132839.3,434618.6
14493,2119,2,9,2,,5133214.3,434708.6
14493,71,1,0,2,,5132329.3,434483.6
14493,1095,1,0,4,,5132839.3,434648.6
14493,2120,3,3,2,,5133214.3,434723.6
14493,3144,1,0,1,,5133529.3,434978.6
14493,73,1,0,2,,5132329.3,434513.6
14493,1099,1,0,4,,5132839.3,434708.6
14493,2125,2,1,3,,5133214.3,434798.6
14493,1101,1,0,4,,5132839.3,434738.6
14493,2126,2,3,2,,5133214.3,434813.6
14493,3150,1,0,2,,5133529.3,435068.6
14493,2127,1,0,2,,5133214.3,434828.6
14493,80,1,0,4,,5132344.3,434408.6
14493,1104,1,0,4,,5132839.3,434783.6
14493,1105,1,0,4,,5132839.3,434798.6
14493,3153,1,0,2,,5133529.3,435113.6
14493,3156,1,0,2,,5133529.3,435158.6
14493,1108,1,0,4,,5132839.3,434843.6
14493,1109,1,0,4,,5132839.3,434858.6
14493,3162,1,0,2,,5133544.3,434438.6
14493,1114,1,0,2,,5132839.3,434933.6
14493,1116,1,0,2,,5132839.3,434963.6
14493,93,1,0,4,,5132359.3,434363.6
14493,1118,2,2,2,,5132839.3,434993.6
14493,95,1,0,4,,5132359.3,434393.6
14493,1119,1,0,3,,5132839.3,435008.6
14493,97,1,0,4,,5132359.3,434423.6
14493,1126,1,0,3,,5132854.3,434543.6
14493,2151,1,0,1,,5133229.3,434528.6
14493,1127,1,0,3,,5132854.3,434558.6
14493,1128,1,0,2,,5132854.3,434573.6
14493,2153,1,0,1,,5133229.3,434558.6
14493,3180,1,0,3,,5133544.3,434708.6
14493,110,2,3,4,,5132374.3,434363.6
14493,3183,1,0,2,,5133544.3,434753.6
14493,112,1,0,4,,5132374.3,434393.6
14493,1136,1,0,4,,5132854.3,434693.6
14493,113,1,0,4,,5132374.3,434408.6
14493,2162,1,0,2,,5133229.3,434693.6
14493,2165,1,0,2,,5133229.3,434738.6
14493,1141,1,0,4,,5132854.3,434768.6
14493,118,1,0,4,,5132374.3,434483.6
14493,1144,3,6,4,,5132854.3,434813.6
14493,2170,1,0,3,,5133229.3,434813.6
14493,122,1,0,2,,5132374.3,434543.6
14493,2171,1,0,3,,5133229.3,434828.6
14493,2175,2,5,4,,5133229.3,434888.6
14493,128,1,0,4,,5132389.3,434378.6
14493,130,1,0,4,,5132389.3,434408.6
14493,1155,1,0,2,,5132854.3,434978.6
14493,2179,2,3,4,,5133229.3,434948.6
14493,132,1,0,4,,5132389.3,434438.6
14493,1157,2,15,3,,5132854.3,435008.6
14493,133,1,0,4,,5132389.3,434453.6
14493,135,1,0,4,,5132389.3,434483.6
14493,1161,1,0,2,,5132869.3,434498.6
14493,137,1,0,4,,5132389.3,434513.6
14493,2186,1,0,1,,5133229.3,435053.6
14493,3210,1,0,2,,5133544.3,435158.6
14493,1163,1,0,3,,5132869.3,434528.6
14493,139,1,0,4,,5132389.3,434543.6
14493,2187,1,0,1,,5133229.3,435068.6
14493,140,1,0,4,,5132389.3,434558.6
14493,1164,1,0,3,,5132869.3,434543.6
14493,1166,1,0,3,,5132869.3,434573.6
14493,142,1,0,4,,5132389.3,434588.6
14493,143,1,0,4,,5132389.3,434603.6
14493,3216,1,0,3,,5133559.3,434423.6
14493,1169,1,0,4,,5132869.3,434618.6
14493,1171,1,0,4,,5132869.3,434648.6
14493,148,1,0,4,,5132404.3,434393.6
14493,1173,1,0,4,,5132869.3,434678.6
14493,150,1,0,4,,5132404.3,434423.6
14493,1174,1,0,4,,5132869.3,434693.6
14493,2198,1,0,1,,5133244.3,434573.6
14493,2199,1,0,1,,5133244.3,434588.6
14493,1175,1,0,4,,5132869.3,434708.6
14493,151,1,0,4,,5132404.3,434438.6
14493,1176,3,8,4,,5132869.3,434723.6
14493,153,2,3,4,,5132404.3,434468.6
14493,1177,1,0,4,,5132869.3,434738.6
14493,154,1,0,4,,5132404.3,434483.6
14493,155,1,0,4,,5132404.3,434498.6
14493,156,1,0,4,,5132404.3,434513.6
14493,2204,1,0,2,,5133244.3,434663.6
14493,157,1,0,4,,5132404.3,434528.6
14493,3229,1,0,1,,5133559.3,434618.6
14493,158,1,0,4,,5132404.3,434543.6
14493,159,1,0,4,,5132404.3,434558.6
14493,3232,1,0,4,,5133559.3,434663.6
14493,3233,1,0,3,,5133559.3,434678.6
14493,162,2,1,4,,5132404.3,434603.6
14493,2210,1,0,2,,5133244.3,434753.6
14493,2212,1,0,3,,5133244.3,434783.6
14493,164,2,4,4,,5132404.3,434633.6
14493,3236,1,0,3,,5133559.3,434723.6
14493,2213,1,0,3,,5133244.3,434798.6
14493,2214,1,0,3,,5133244.3,434813.6
14493,3238,2,3,2,,5133559.3,434753.6
14493,3239,1,0,2,,5133559.3,434768.6
14493,168,3,9,3,,5132419.3,434393.6
14493,3240,1,0,4,,5133559.3,434783.6
14493,2218,1,0,4,,5133244.3,434873.6
14493,170,1,0,4,,5132419.3,434423.6
14493,1195,1,0,3,,5132869.3,435008.6
14493,2220,1,0,4,,5133244.3,434903.6
14493,174,1,0,4,,5132419.3,434483.6
14493,177,2,10,4,,5132419.3,434528.6
14493,2225,1,0,4,,5133244.3,434978.6
14493,183,2,6,4,,5132419.3,434618.6
14493,2232,1,0,1,,5133244.3,435083.6
14493,184,1,0,4,,5132419.3,434633.6
14493,186,1,0,4,,5132419.3,434663.6
14493,3258,1,0,4,,5133559.3,435053.6
14493,1212,1,0,4,,5132884.3,434678.6
14493,189,2,11,3,,5132434.3,434393.6
14493,1214,2,7,4,,5132884.3,434708.6
14493,196,1,0,4,,5132434.3,434498.6
14493,2246,1,0,2,,5133259.3,434633.6
14493,1222,1,0,4,,5132884.3,434828.6
14493,198,1,0,4,,5132434.3,434528.6
14493,1223,3,4,4,,5132884.3,434843.6
14493,2247,1,0,2,,5133259.3,434648.6
14493,200,1,0,4,,5132434.3,434558.6
14493,3275,1,0,3,,5133574.3,434468.6
14493,2252,1,0,2,,5133259.3,434723.6
14493,2253,1,0,2,,5133259.3,434738.6
14493,3277,1,0,1,,5133574.3,434498.6
14493,2254,1,0,2,,5133259.3,434753.6
14493,2256,1,0,3,,5133259.3,434783.6
14493,2257,1,0,3,,5133259.3,434798.6
14493,1233,1,0,3,,5132884.3,434993.6
14493,1234,2,10,3,,5132884.3,435008.6
14493,1235,2,15,4,,5132884.3,435023.6
14493,2262,1,0,4,,5133259.3,434873.6
14493,1241,1,0,2,,5132899.3,434528.6
14493,217,1,0,2,,5132449.3,434483.6
14493,3290,1,0,3,,5133574.3,434693.6
14493,3291,1,0,3,,5133574.3,434708.6
14493,1245,1,0,4,,5132899.3,434588.6
14493,3293,1,0,2,,5133574.3,434738.6
14493,1248,1,0,4,,5132899.3,434633.6
14493,1249,1,0,4,,5132899.3,434648.6
14493,225,1,0,2,,5132449.3,434603.6
14493,1250,1,0,4,,5132899.3,434663.6
14493,1251,2,8,4,,5132899.3,434678.6
14493,3301,1,0,3,,5133574.3,434858.6
14493,229,1,0,3,,5132449.3,434663.6
14493,3302,1,0,3,,5133574.3,434873.6
14493,3303,1,0,3,,5133574.3,434888.6
14493,1256,1,0,2,,5132899.3,434753.6
14493,2281,1,0,1,,5133274.3,434498.6
14493,3306,1,0,1,,5133574.3,434933.6
14493,2283,1,0,1,,5133274.3,434528.6
14493,236,1,0,3,,5132464.3,434408.6
14493,237,1,0,4,,5132464.3,434423.6
14493,2286,1,0,1,,5133274.3,434573.6
14493,239,1,0,2,,5132464.3,434453.6
14493,1263,1,0,2,,5132899.3,434858.6
14493,1264,1,0,2,,5132899.3,434873.6
14493,2288,1,0,2,,5133274.3,434603.6
14493,2289,1,0,2,,5133274.3,434618.6
14493,2290,1,0,2,,5133274.3,434633.6
14493,1266,1,0,2,,5132899.3,434903.6
14493,242,1,0,4,,5132464.3,434498.6
14493,1267,1,0,3,,5132899.3,434918.6
14493,243,1,0,4,,5132464.3,434513.6
14493,1274,1,0,4,,5132899.3,435023.6
14493,1276,1,0,2,,5132914.3,434468.6
14493,3324,1,0,3,,5133589.3,434348.6
14493,252,1,0,3,,5132464.3,434648.6
14493,2301,1,0,3,,5133274.3,434798.6
14493,255,1,0,4,,5132464.3,434693.6
14493,257,1,0,4,,5132464.3,434723.6
14493,261,2,9,2,,5132479.3,434423.6
14493,3334,1,0,1,,5133589.3,434498.6
14493,1287,1,0,4,,5132914.3,434633.6
14493,3335,1,0,1,,5133589.3,434513.6
14493,2312,1,0,4,,5133274.3,434963.6
14493,1290,2,10,4,,5132914.3,434678.6
14493,2315,1,0,3,,5133274.3,435008.6
14493,3340,1,0,1,,5133589.3,434588.6
14493,271,1,0,4,,5132479.3,434573.6
14493,3345,1,0,4,,5133589.3,434663.6
14493,273,1,0,3,,5132479.3,434603.6
14493,3346,1,0,4,,5133589.3,434678.6
14493,1300,1,0,2,,5132914.3,434828.6
14493,276,1,0,4,,5132479.3,434648.6
14493,277,1,0,4,,5132479.3,434663.6
14493,279,1,0,4,,5132479.3,434693.6
14493,1304,1,0,2,,5132914.3,434888.6
14493,2328,1,0,1,,5133289.3,434528.6
14493,3353,1,0,3,,5133589.3,434783.6
14493,281,1,0,4,,5132479.3,434723.6
14493,283,2,1,4,,5132479.3,434753.6
14493,1309,1,0,3,,5132914.3,434963.6
14493,2334,1,0,2,,5133289.3,434618.6
14493,2335,1,0,2,,5133289.3,434633.6
14493,3360,1,0,3,,5133589.3,434888.6
14493,2336,3,2,2,,5133289.3,434648.6
14493,2337,1,0,2,,5133289.3,434663.6
14493,2341,1,0,3,,5133289.3,434723.6
14493,293,1,0,4,,5132494.3,434513.6
14493,2342,1,0,3,,5133289.3,434738.6
14493,1318,1,0,4,,5132929.3,434513.6
14493,1319,1,0,4,,5132929.3,434528.6
14493,2345,2,7,3,,5133289.3,434783.6
14493,1321,1,0,4,,5132929.3,434558.6
14493,297,1,0,4,,5132494.3,434573.6
14493,1323,1,0,4,,5132929.3,434588.6
14493,1325,1,0,4,,5132929.3,434618.6
14493,2350,1,0,4,,5133289.3,434858.6
14493,304,1,0,4,,5132494.3,434678.6
14493,305,1,0,4,,5132494.3,434693.6
14493,307,1,0,4,,5132494.3,434723.6
14493,1337,1,0,2,,5132929.3,434798.6
14493,315,2,1,2,,5132509.3,434438.6
14493,1340,1,0,2,,5132929.3,434843.6
14493,3391,1,0,1,,5133604.3,434498.6
14493,1345,1,0,3,,5132929.3,434918.6
14493,2373,1,0,1,,5133304.3,434528.6
14493,1351,1,0,4,,5132929.3,435008.6
14493,2375,1,0,1,,5133304.3,434558.6
14493,329,2,3,4,,5132509.3,434648.6
14493,330,1,0,4,,5132509.3,434663.6
14493,1355,1,0,4,,5132944.3,434468.6
14493,1357,1,0,4,,5132944.3,434498.6
14493,3406,1,0,2,,5133604.3,434723.6
14493,334,1,0,4,,5132509.3,434723.6
14493,1359,1,0,4,,5132944.3,434528.6
14493,1360,1,0,4,,5132944.3,434543.6
14493,1361,1,0,4,,5132944.3,434558.6
14493,3411,1,0,3,,5133604.3,434798.6
14493,3412,1,0,3,,5133604.3,434813.6
14493,3414,1,0,1,,5133604.3,434843.6
14493,1366,1,0,4,,5132944.3,434633.6
14493,2392,1,0,4,,5133304.3,434813.6
14493,3416,1,0,1,,5133619.3,434333.6
14493,1373,1,0,2,,5132944.3,434738.6
14493,2399,1,0,4,,5133304.3,434918.6
14493,1375,1,0,2,,5132944.3,434768.6
14493,1377,1,0,2,,5132944.3,434798.6
14493,354,1,0,4,,5132524.3,434618.6
14493,3427,1,0,1,,5133619.3,434498.6
14493,356,1,0,4,,5132524.3,434648.6
14493,1382,2,7,2,,5132944.3,434873.6
14493,1388,1,0,2,,5132944.3,434963.6
14493,2412,1,0,3,,5133304.3,435113.6
14493,3438,1,0,4,,5133619.3,434663.6
14493,1390,2,10,4,,5132944.3,434993.6
14493,1391,2,6,4,,5132944.3,435008.6
14493,2416,1,0,1,,5133319.3,434498.6
14493,368,1,0,2,,5132524.3,434828.6
14493,1393,1,0,4,,5132944.3,435038.6
14493,369,1,0,2,,5132524.3,434843.6
14493,3442,1,0,1,,5133619.3,434723.6
14493,372,1,0,2,,5132539.3,434453.6
14493,3445,1,0,3,,5133619.3,434768.6
14493,2421,1,0,3,,5133319.3,434573.6
14493,2423,1,0,2,,5133319.3,434603.6
14493,2424,1,0,2,,5133319.3,434618.6
14493,2426,1,0,2,,5133319.3,434648.6
14493,2427,1,0,2,,5133319.3,434663.6
14493,380,1,0,4,,5132539.3,434573.6
14493,382,1,0,4,,5132539.3,434603.6
14493,383,2,2,4,,5132539.3,434618.6
14493,2434,2,1,4,,5133319.3,434768.6
14493,2437,2,4,4,,5133319.3,434813.6
14493,391,1,0,4,,5132539.3,434738.6
14493,2439,1,0,4,,5133319.3,434843.6
14493,1417,1,0,2,,5132959.3,434798.6
14493,1421,1,0,2,,5132959.3,434858.6
14493,2445,1,0,4,,5133319.3,434933.6
14493,3469,1,0,1,,5133634.3,434603.6
14493,399,1,0,2,,5132539.3,434858.6
14493,3473,1,0,1,,5133634.3,434663.6
14493,1426,1,0,2,,5132959.3,434933.6
14493,1427,1,0,2,,5132959.3,434948.6
14493,404,1,0,3,,5132554.3,434483.6
14493,2453,1,0,3,,5133319.3,435053.6
14493,405,1,0,3,,5132554.3,434498.6
14493,3478,1,0,3,,5133634.3,434738.6
14493,1431,2,3,4,,5132959.3,435008.6
14493,2456,1,0,3,,5133319.3,435098.6
14493,3484,1,0,3,,5133649.3,434318.6
14493,414,1,0,4,,5132554.3,434633.6
14493,2464,1,0,1,,5133334.3,434543.6
14493,420,1,0,4,,5132554.3,434723.6
14493,2468,1,0,2,,5133334.3,434603.6
14493,2470,1,0,2,,5133334.3,434633.6
14493,3495,1,0,1,,5133649.3,434483.6
14493,2472,1,0,2,,5133334.3,434663.6
14493,1449,1,0,2,,5132974.3,434678.6
14493,3497,1,0,1,,5133649.3,434513.6
14493,2476,2,6,4,,5133334.3,434723.6
14493,429,1,0,2,,5132554.3,434858.6
14493,3507,2,7,1,,5133649.3,434663.6
14493,1460,1,0,2,,5132974.3,434843.6
14493,436,1,0,4,,5132569.3,434498.6
14493,3508,1,0,1,,5133649.3,434678.6
14493,3510,1,0,1,,5133649.3,434708.6
14493,1462,2,4,2,,5132974.3,434873.6
14493,2486,1,0,4,,5133334.3,434873.6
14493,3511,1,0,1,,5133649.3,434723.6
14493,439,1,0,4,,5132569.3,434543.6
14493,2489,1,0,4,,5133334.3,434918.6
14493,3514,1,0,3,,5133649.3,434768.6
14493,443,1,0,4,,5132569.3,434603.6
14493,3516,1,0,1,,5133649.3,434798.6
14493,1469,1,0,4,,5132974.3,434978.6
14493,3518,1,0,3,,5133664.3,434333.6
14493,2494,1,0,3,,5133334.3,434993.6
14493,1470,1,0,4,,5132974.3,434993.6
14493,2495,1,0,3,,5133334.3,435008.6
14493,3519,1,0,1,,5133664.3,434348.6
14493,1473,2,1,4,,5132974.3,435038.6
14493,451,1,0,4,,5132569.3,434723.6
14493,453,2,5,4,,5132569.3,434753.6
14493,2504,1,0,1,,5133349.3,434453.6
14493,3529,1,0,1,,5133664.3,434498.6
14493,3531,1,0,1,,5133664.3,434528.6
14493,2508,1,0,1,,5133349.3,434513.6
14493,461,1,0,2,,5132569.3,434873.6
14493,3535,1,0,1,,5133664.3,434588.6
14493,2513,1,0,3,,5133349.3,434588.6
14493,2514,1,0,2,,5133349.3,434603.6
14493,467,1,0,4,,5132584.3,434468.6
14493,468,1,0,4,,5132584.3,434483.6
14493,2516,1,0,2,,5133349.3,434633.6
14493,2520,1,0,4,,5133349.3,434693.6
14493,2521,1,0,4,,5133349.3,434708.6
14493,3546,1,0,1,,5133664.3,434753.6
14493,474,1,0,4,,5132584.3,434573.6
14493,3549,1,0,3,,5133679.3,434318.6
14493,479,1,0,2,,5132584.3,434648.6
14493,481,2,9,4,,5132584.3,434678.6
14493,1511,1,0,4,,5132989.3,435008.6
14493,2536,1,0,4,,5133349.3,434933.6
14493,489,1,0,4,,5132584.3,434798.6
14493,2537,1,0,4,,5133349.3,434948.6
14493,491,1,0,2,,5132584.3,434828.6
14493,2542,1,0,3,,5133349.3,435023.6
14493,3566,1,0,1,,5133679.3,434573.6
14493,2544,1,0,3,,5133349.3,435053.6
14493,1521,1,0,2,,5133004.3,434558.6
14493,3569,1,0,3,,5133679.3,434618.6
14493,497,1,0,2,,5132584.3,434918.6
14493,499,1,0,4,,5132584.3,434948.6
14493,3574,1,0,1,,5133679.3,434693.6
14493,3575,1,0,1,,5133679.3,434708.6
14493,2553,1,0,1,,5133364.3,434483.6
14493,3578,1,0,1,,5133679.3,434753.6
14493,3579,1,0,3,,5133694.3,434303.6
14493,507,1,0,4,,5132599.3,434558.6
14493,1535,1,0,2,,5133004.3,434768.6
14493,1537,1,0,3,,5133004.3,434798.6
14493,516,1,0,4,,5132599.3,434693.6
14493,2565,1,0,2,,5133364.3,434663.6
14493,2566,1,0,4,,5133364.3,434678.6
14493,519,1,0,2,,5132599.3,434738.6
14493,1545,2,2,3,,5133004.3,434918.6
14493,522,1,0,4,,5132599.3,434783.6
14493,3594,1,0,1,,5133694.3,434528.6
14493,1548,1,0,4,,5133004.3,434963.6
14493,2573,1,0,4,,5133364.3,434783.6
14493,2574,2,7,4,,5133364.3,434798.6
14493,3598,1,0,1,,5133694.3,434588.6
14493,527,1,0,2,,5132599.3,434858.6
14493,3599,1,0,1,,5133694.3,434603.6
14493,528,1,0,2,,5132599.3,434873.6
14493,1552,1,0,4,,5133004.3,435023.6
14493,3601,1,0,3,,5133694.3,434633.6
14493,530,1,0,2,,5132599.3,434903.6
14493,532,1,0,2,,5132599.3,434933.6
14493,2580,1,0,3,,5133364.3,434888.6
14493,533,1,0,2,,5132599.3,434948.6
14493,536,2,7,4,,5132614.3,434468.6
14493,538,1,0,4,,5132614.3,434498.6
14493,1563,1,0,2,,5133019.3,434573.6
14493,2588,1,0,3,,5133364.3,435008.6
14493,3613,1,0,1,,5133709.3,434378.6
14493,2590,1,0,3,,5133364.3,435038.6
14493,1568,1,0,2,,5133019.3,434648.6
14493,2599,1,0,3,,5133379.3,434468.6
14493,2603,1,0,3,,5133379.3,434528.6
14493,555,1,0,2,,5132614.3,434753.6
14493,556,1,0,4,,5132614.3,434768.6
14493,1584,1,0,3,,5133019.3,434888.6
14493,1587,1,0,4,,5133019.3,434933.6
14493,565,1,0,2,,5132614.3,434903.6
14493,3639,1,0,3,,5133724.3,434333.6
14493,1594,1,0,4,,5133019.3,435038.6
14493,571,1,0,4,,5132629.3,434468.6
14493,2620,1,0,2,,5133379.3,434783.6
14493,574,1,0,4,,5132629.3,434513.6
14493,3647,1,0,3,,5133724.3,434453.6
14493,1600,1,0,2,,5133034.3,434513.6
14493,1604,1,0,2,,5133034.3,434573.6
14493,1605,1,0,2,,5133034.3,434588.6
14493,2629,1,0,1,,5133379.3,434918.6
14493,2630,1,0,4,,5133379.3,434933.6
14493,2637,1,0,3,,5133379.3,435038.6
14493,2639,1,0,3,,5133379.3,435068.6
14493,3664,1,0,1,,5133739.3,434303.6
14493,2641,1,0,4,,5133379.3,435098.6
14493,1617,1,0,3,,5133034.3,434768.6
14493,1619,1,0,3,,5133034.3,434798.6
14493,1623,1,0,3,,5133034.3,434858.6
14493,2647,1,0,3,,5133394.3,434468.6
14493,3671,1,0,1,,5133739.3,434408.6
14493,1624,1,0,3,,5133034.3,434873.6
14493,1626,1,0,2,,5133034.3,434903.6
14493,604,1,0,4,,5132629.3,434963.6
14493,1628,1,0,4,,5133034.3,434933.6
14493,606,1,0,4,,5132644.3,434468.6
14493,2655,1,0,3,,5133394.3,434588.6
14493,1631,1,0,4,,5133034.3,434978.6
14493,1632,1,0,4,,5133034.3,434993.6
14493,609,1,0,4,,5132644.3,434513.6
14493,611,1,0,4,,5132644.3,434543.6
14493,3683,1,0,3,,5133739.3,434588.6
14493,3685,1,0,3,,5133739.3,434618.6
14493,1638,1,0,4,,5133049.3,434468.6
14493,2663,1,0,4,,5133394.3,434708.6
14493,617,1,0,2,,5132644.3,434633.6
14493,1641,1,0,2,,5133049.3,434513.6
14493,2666,1,0,2,,5133394.3,434753.6
14493,619,1,0,2,,5132644.3,434663.6
14493,2673,1,0,3,,5133394.3,434858.6
14493,1650,1,0,3,,5133049.3,434648.6
14493,626,1,0,4,,5132644.3,434768.6
14493,627,1,0,4,,5132644.3,434783.6
14493,2676,1,0,1,,5133394.3,434903.6
14493,3706,1,0,3,,5133769.3,434333.6
14493,1659,1,0,3,,5133049.3,434783.6
14493,637,1,0,4,,5132644.3,434933.6
14493,2685,1,0,3,,5133394.3,435038.6
14493,641,1,0,4,,5132659.3,434468.6
14493,1665,1,0,2,,5133049.3,434873.6
14493,1667,1,0,4,,5133049.3,434903.6
14493,2693,1,0,1,,5133409.3,434438.6
14493,3717,1,0,3,,5133769.3,434498.6
14493,2694,1,0,3,,5133409.3,434453.6
14493,2695,2,1,3,,5133409.3,434468.6
14493,2697,1,0,3,,5133409.3,434498.6
14493,1674,1,0,4,,5133049.3,435008.6
14493,1677,1,0,4,,5133049.3,435053.6
14493,656,1,0,2,,5132659.3,434693.6
14493,2705,2,6,4,,5133409.3,434618.6
14493,1681,1,0,2,,5133064.3,434498.6
14493,2707,3,7,4,,5133409.3,434648.6
14493,3731,1,0,5,,5133799.3,434408.6
14493,2708,1,0,4,,5133409.3,434663.6
14493,1684,1,0,3,,5133064.3,434543.6
14493,2713,1,0,3,,5133409.3,434738.6
14493,1689,2,1,1,,5133064.3,434618.6
14493,2714,1,0,3,,5133409.3,434753.6
14493,1691,1,0,3,,5133064.3,434648.6
14493,674,1,0,4,,5132659.3,434963.6
14493,2722,1,0,3,,5133409.3,434873.6
14493,1704,2,5,3,,5133064.3,434843.6
14493,2731,1,0,1,,5133409.3,435008.6
14493,1708,1,0,4,,5133064.3,434903.6
14493,2735,1,0,3,,5133409.3,435068.6
14493,1713,1,0,4,,5133064.3,434978.6
14493,2739,1,0,4,,5133409.3,435128.6
14493,1718,1,0,3,,5133064.3,435053.6
14493,2744,1,0,3,,5133424.3,434453.6
14493,697,1,0,4,,5132674.3,434768.6
14493,1721,1,0,2,,5133079.3,434483.6
14493,1722,1,0,2,,5133079.3,434498.6
14493,698,1,0,4,,5132674.3,434783.6
14493,2747,1,0,3,,5133424.3,434498.6
14493,2748,1,0,3,,5133424.3,434513.6
14493,2750,1,0,3,,5133424.3,434543.6
14493,2751,1,0,4,,5133424.3,434558.6
14493,2755,1,0,4,,5133424.3,434618.6
14493,708,1,0,4,,5132674.3,434933.6
14493,1733,1,0,1,,5133079.3,434663.6
14493,2761,1,0,3,,5133424.3,434708.6
14493,715,1,0,4,,5132689.3,434498.6
14493,716,1,0,4,,5132689.3,434513.6
14493,1740,3,8,2,,5133079.3,434768.6
14493,1749,1,0,2,,5133079.3,434903.6
14493,1750,1,0,4,,5133079.3,434918.6
14493,2774,1,0,3,,5133424.3,434903.6
14493,2775,1,0,4,,5133424.3,434918.6
